Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions
5112414273,MLB $2.5K Quarter Jukebox [Just $0.25!],189599782,$0.25,,,,,,,,,,,,1. Column A lists all of your contest entries for this draftgroup
5112414274,MLB $2.5K Quarter Jukebox [Just $0.25!],189599782,$0.25,,,,,,,,,,,,2. Your current lineup is listed next to each entry (blank for reservations)
5112414275,MLB $2.5K Quarter Jukebox [Just $0.25!],189599782,$0.25,,,,,,,,,,,,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
5112414276,MLB $2.5K Quarter Jukebox [Just $0.25!],189599782,$0.25,,,,,,,,,,,,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
5112414277,MLB $2.5K Quarter Jukebox [Just $0.25!],189599782,$0.25,,,,,,,,,,,,5. For faster processing only include entries you are changing in the file you upload
5112414278,MLB $2.5K Quarter Jukebox [Just $0.25!],189599782,$0.25,,,,,,,,,,,,
5112414279,MLB $2.5K Quarter Jukebox [Just $0.25!],189599782,$0.25,,,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,,,SS,Andres Gimenez (42614884),Andres Gimenez,42614884,SS,3300,MIN@TOR 04/12/2026 01:37PM ET,TOR,7.64
,,,,,,,,,,,,,,,3B/OF,Javier Sanoja (42614887),Javier Sanoja,42614887,3B/OF,3300,MIA@DET 04/12/2026 01:40PM ET,MIA,6.18
,,,,,,,,,,,,,,,C,Tyler Stephenson (42614882),Tyler Stephenson,42614882,C,3300,LAA@CIN 04/12/2026 01:40PM ET,CIN,4.67
,,,,,,,,,,,,,,,3B,Yoan Moncada (42614883),Yoan Moncada,42614883,3B,3300,LAA@CIN 04/12/2026 01:40PM ET,LAA,5.46
,,,,,,,,,,,,,,,C,J.T. Realmuto (42614879),J.T. Realmuto,42614879,C,3300,ARI@PHI 04/12/2026 01:35PM ET,PHI,5.09
,,,,,,,,,,,,,,,OF,Adolis Garcia (42614886),Adolis Garcia,42614886,OF,3300,ARI@PHI 04/12/2026 01:35PM ET,PHI,5.86
,,,,,,,,,,,,,,,1B,Pavin Smith (42615094),Pavin Smith,42615094,1B,3300,ARI@PHI 04/12/2026 01:35PM ET,ARI,5.5
,,,,,,,,,,,,,,,OF,Jac Caglianone (42614885),Jac Caglianone,42614885,OF,3300,CWS@KC 04/12/2026 02:10PM ET,KC,3.86
,,,,,,,,,,,,,,,OF,Colby Thomas (42615093),Colby Thomas,42615093,OF,3300,ATH@NYM 04/12/2026 01:40PM ET,ATH,0
,,,,,,,,,,,,,,,OF,Matt Wallner (42614897),Matt Wallner,42614897,OF,3200,MIN@TOR 04/12/2026 01:37PM ET,MIN,6.79
,,,,,,,,,,,,,,,OF,Griffin Conine (42615096),Griffin Conine,42615096,OF,3200,MIA@DET 04/12/2026 01:40PM ET,MIA,6.36
,,,,,,,,,,,,,,,2B,Richie Palacios (42614892),Richie Palacios,42614892,2B,3200,NYY@TB 04/12/2026 01:40PM ET,TB,6.88
,,,,,,,,,,,,,,,OF,Jake Fraley (42614899),Jake Fraley,42614899,OF,3200,NYY@TB 04/12/2026 01:40PM ET,TB,3.6
,,,,,,,,,,,,,,,OF,Josh Lowe (42614894),Josh Lowe,42614894,OF,3200,LAA@CIN 04/12/2026 01:40PM ET,LAA,4.62
,,,,,,,,,,,,,,,C,Kyle Teel (42615095),Kyle Teel,42615095,C,3200,CWS@KC 04/12/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,SS,Masyn Winn (42614889),Masyn Winn,42614889,SS,3200,BOS@STL 04/12/2026 02:15PM ET,STL,5.46
,,,,,,,,,,,,,,,OF,Jordan Walker (42614893),Jordan Walker,42614893,OF,3200,BOS@STL 04/12/2026 02:15PM ET,STL,11.5
,,,,,,,,,,,,,,,3B,Brady House (42614891),Brady House,42614891,3B,3200,WSH@MIL 04/12/2026 02:10PM ET,WSH,6.64
,,,,,,,,,,,,,,,3B,Luis Rengifo (42614895),Luis Rengifo,42614895,3B,3200,WSH@MIL 04/12/2026 02:10PM ET,MIL,4
,,,,,,,,,,,,,,,1B,Luis Garcia Jr. (42614900),Luis Garcia Jr.,42614900,1B,3200,WSH@MIL 04/12/2026 02:10PM ET,WSH,6.69
,,,,,,,,,,,,,,,C,Carson Kelly (42614890),Carson Kelly,42614890,C,3200,PIT@CHC 04/12/2026 02:20PM ET,CHC,5.33
,,,,,,,,,,,,,,,OF,Marcell Ozuna (42614898),Marcell Ozuna,42614898,OF,3200,PIT@CHC 04/12/2026 02:20PM ET,PIT,2
,,,,,,,,,,,,,,,C,Moises Ballesteros (42614901),Moises Ballesteros,42614901,C,3200,PIT@CHC 04/12/2026 02:20PM ET,CHC,4.58
,,,,,,,,,,,,,,,OF,Carson Benge (42614896),Carson Benge,42614896,OF,3200,ATH@NYM 04/12/2026 01:40PM ET,NYM,5.85
,,,,,,,,,,,,,,,OF,Austin Martin (42614913),Austin Martin,42614913,OF,3100,MIN@TOR 04/12/2026 01:37PM ET,MIN,5.64
,,,,,,,,,,,,,,,OF,Anthony Santander (42615101),Anthony Santander,42615101,OF,3100,MIN@TOR 04/12/2026 01:37PM ET,TOR,0
,,,,,,,,,,,,,,,2B/OF,Zach McKinstry (42614907),Zach McKinstry,42614907,2B/OF,3100,MIA@DET 04/12/2026 01:40PM ET,DET,4.09
,,,,,,,,,,,,,,,C,Samuel Basallo (42614903),Samuel Basallo,42614903,C,3100,SF@BAL 04/12/2026 01:35PM ET,BAL,4.2
,,,,,,,,,,,,,,,OF,Jonny DeLuca (42614904),Jonny DeLuca,42614904,OF,3100,NYY@TB 04/12/2026 01:40PM ET,TB,5.46
,,,,,,,,,,,,,,,OF,Jasson Dominguez (42615097),Jasson Dominguez,42615097,OF,3100,NYY@TB 04/12/2026 01:40PM ET,NYY,0
,,,,,,,,,,,,,,,OF,Gavin Lux (42615099),Gavin Lux,42615099,OF,3100,NYY@TB 04/12/2026 01:40PM ET,TB,0
,,,,,,,,,,,,,,,C,Logan O'Hoppe (42614910),Logan O'Hoppe,42614910,C,3100,LAA@CIN 04/12/2026 01:40PM ET,LAA,4.14
,,,,,,,,,,,,,,,2B,Christian Moore (42615100),Christian Moore,42615100,2B,3100,LAA@CIN 04/12/2026 01:40PM ET,LAA,0
,,,,,,,,,,,,,,,3B,Nolan Arenado (42614911),Nolan Arenado,42614911,3B,3100,ARI@PHI 04/12/2026 01:35PM ET,ARI,2.92
,,,,,,,,,,,,,,,OF,Kyle Isbel (42614905),Kyle Isbel,42614905,OF,3100,CWS@KC 04/12/2026 02:10PM ET,KC,8.33
,,,,,,,,,,,,,,,OF,Austin Hays (42615098),Austin Hays,42615098,OF,3100,CWS@KC 04/12/2026 02:10PM ET,CWS,5.33
,,,,,,,,,,,,,,,OF,Victor Scott II (42614906),Victor Scott II,42614906,OF,3100,BOS@STL 04/12/2026 02:15PM ET,STL,4.14
,,,,,,,,,,,,,,,OF,Masataka Yoshida (42614914),Masataka Yoshida,42614914,OF,3100,BOS@STL 04/12/2026 02:15PM ET,BOS,5.78
,,,,,,,,,,,,,,,SS,Konnor Griffin (42614902),Konnor Griffin,42614902,SS,3100,PIT@CHC 04/12/2026 02:20PM ET,PIT,4.62
,,,,,,,,,,,,,,,1B,Spencer Horwitz (42614912),Spencer Horwitz,42614912,1B,3100,PIT@CHC 04/12/2026 02:20PM ET,PIT,4
,,,,,,,,,,,,,,,2B,Marcus Semien (42614909),Marcus Semien,42614909,2B,3100,ATH@NYM 04/12/2026 01:40PM ET,NYM,4.67
,,,,,,,,,,,,,,,1B/C,Victor Caratini (42614920),Victor Caratini,42614920,C/1B,3000,MIN@TOR 04/12/2026 01:37PM ET,MIN,5.25
,,,,,,,,,,,,,,,OF,Colton Cowser (42614916),Colton Cowser,42614916,OF,3000,SF@BAL 04/12/2026 01:35PM ET,BAL,3.46
,,,,,,,,,,,,,,,1B/2B,Casey Schmitt (42614922),Casey Schmitt,42614922,1B/2B,3000,SF@BAL 04/12/2026 01:35PM ET,SF,6.8
,,,,,,,,,,,,,,,OF,Heliot Ramos (42614924),Heliot Ramos,42614924,OF,3000,SF@BAL 04/12/2026 01:35PM ET,SF,4.57
,,,,,,,,,,,,,,,OF,Heston Kjerstad (42615102),Heston Kjerstad,42615102,OF,3000,SF@BAL 04/12/2026 01:35PM ET,BAL,0
,,,,,,,,,,,,,,,SS,Jose Caballero (42614915),Jose Caballero,42614915,SS,3000,NYY@TB 04/12/2026 01:40PM ET,NYY,5.38
,,,,,,,,,,,,,,,SS,Anthony Volpe (42615103),Anthony Volpe,42615103,SS,3000,NYY@TB 04/12/2026 01:40PM ET,NYY,0
,,,,,,,,,,,,,,,OF,Will Benson (42614919),Will Benson,42614919,OF,3000,LAA@CIN 04/12/2026 01:40PM ET,CIN,2.46
,,,,,,,,,,,,,,,OF,Justin Crawford (42614918),Justin Crawford,42614918,OF,3000,ARI@PHI 04/12/2026 01:35PM ET,PHI,6.31
,,,,,,,,,,,,,,,OF,Ceddanne Rafaela (42614917),Ceddanne Rafaela,42614917,OF,3000,BOS@STL 04/12/2026 02:15PM ET,BOS,5.21
,,,,,,,,,,,,,,,2B/3B,Nick Gonzales (42614925),Nick Gonzales,42614925,2B/3B,3000,PIT@CHC 04/12/2026 02:20PM ET,PIT,6.75
,,,,,,,,,,,,,,,2B,Ernie Clement (42614931),Ernie Clement,42614931,2B,2900,MIN@TOR 04/12/2026 01:37PM ET,TOR,5.5
,,,,,,,,,,,,,,,OF,Trevor Larnach (42614933),Trevor Larnach,42614933,OF,2900,MIN@TOR 04/12/2026 01:37PM ET,MIN,5.73
,,,,,,,,,,,,,,,1B,Connor Norby (42614928),Connor Norby,42614928,1B,2900,MIA@DET 04/12/2026 01:40PM ET,MIA,5.54
,,,,,,,,,,,,,,,OF,Christopher Morel (42615106),Christopher Morel,42615106,OF,2900,MIA@DET 04/12/2026 01:40PM ET,MIA,0
,,,,,,,,,,,,,,,C,Nick Fortes (42614927),Nick Fortes,42614927,C,2900,NYY@TB 04/12/2026 01:40PM ET,TB,6.33
,,,,,,,,,,,,,,,SS,Carson Williams (42615107),Carson Williams,42615107,SS,2900,NYY@TB 04/12/2026 01:40PM ET,TB,3.86
,,,,,,,,,,,,,,,OF,Spencer Steer (42614932),Spencer Steer,42614932,OF,2900,LAA@CIN 04/12/2026 01:40PM ET,CIN,5.46
,,,,,,,,,,,,,,,OF,JJ Bleday (42615105),JJ Bleday,42615105,OF,2900,LAA@CIN 04/12/2026 01:40PM ET,CIN,0
,,,,,,,,,,,,,,,OF,Dustin Harris (42614929),Dustin Harris,42614929,OF,2900,CWS@KC 04/12/2026 02:10PM ET,CWS,6.5
,,,,,,,,,,,,,,,3B,Ramon Urias (42614934),Ramon Urias,42614934,3B,2900,BOS@STL 04/12/2026 02:15PM ET,STL,5.42
,,,,,,,,,,,,,,,1B,Andrew Vaughn (42615104),Andrew Vaughn,42615104,1B,2900,WSH@MIL 04/12/2026 02:10PM ET,MIL,5
,,,,,,,,,,,,,,,2B,Jeff McNeil (42614930),Jeff McNeil,42614930,2B,2900,ATH@NYM 04/12/2026 01:40PM ET,ATH,5.54
,,,,,,,,,,,,,,,OF,Nathan Lukes (42614939),Nathan Lukes,42614939,OF,2800,MIN@TOR 04/12/2026 01:37PM ET,TOR,1.8
,,,,,,,,,,,,,,,2B/3B,Blaze Alexander (42614935),Blaze Alexander,42614935,2B/3B,2800,SF@BAL 04/12/2026 01:35PM ET,BAL,4.54
,,,,,,,,,,,,,,,OF,Harrison Bader (42614944),Harrison Bader,42614944,OF,2800,SF@BAL 04/12/2026 01:35PM ET,SF,3
,,,,,,,,,,,,,,,OF,Cedric Mullins (42614940),Cedric Mullins,42614940,OF,2800,NYY@TB 04/12/2026 01:40PM ET,TB,4.69
,,,,,,,,,,,,,,,OF,Blake Dunn (42615108),Blake Dunn,42615108,OF,2800,LAA@CIN 04/12/2026 01:40PM ET,CIN,0
,,,,,,,,,,,,,,,C,Adrian Del Castillo (42614945),Adrian Del Castillo,42614945,C,2800,ARI@PHI 04/12/2026 01:35PM ET,ARI,6.75
,,,,,,,,,,,,,,,1B/3B,Jose Fernandez (42614946),Jose Fernandez,42614946,1B/3B,2800,ARI@PHI 04/12/2026 01:35PM ET,ARI,7.5
,,,,,,,,,,,,,,,OF,Starling Marte (42614937),Starling Marte,42614937,OF,2800,CWS@KC 04/12/2026 02:10PM ET,KC,3.75
,,,,,,,,,,,,,,,SS,Joey Ortiz (42614941),Joey Ortiz,42614941,SS,2800,WSH@MIL 04/12/2026 02:10PM ET,MIL,6.4
,,,,,,,,,,,,,,,OF,Jacob Young (42614942),Jacob Young,42614942,OF,2800,WSH@MIL 04/12/2026 02:10PM ET,WSH,5.54
,,,,,,,,,,,,,,,OF,Jake Mangum (42614943),Jake Mangum,42614943,OF,2800,PIT@CHC 04/12/2026 02:20PM ET,PIT,3.67
,,,,,,,,,,,,,,,OF,Carlos Cortes (42614938),Carlos Cortes,42614938,OF,2800,ATH@NYM 04/12/2026 01:40PM ET,ATH,5.89
,,,,,,,,,,,,,,,OF,Davis Schneider (42614952),Davis Schneider,42614952,OF,2700,MIN@TOR 04/12/2026 01:37PM ET,TOR,6
,,,,,,,,,,,,,,,3B/SS,Tristan Gray (42614962),Tristan Gray,42614962,3B/SS,2700,MIN@TOR 04/12/2026 01:37PM ET,MIN,6.57
,,,,,,,,,,,,,,,OF/SS,Javier Baez (42614953),Javier Baez,42614953,SS/OF,2700,MIA@DET 04/12/2026 01:40PM ET,DET,7.1
,,,,,,,,,,,,,,,OF,Heriberto Hernandez (42614967),Heriberto Hernandez,42614967,OF,2700,MIA@DET 04/12/2026 01:40PM ET,MIA,4.67
,,,,,,,,,,,,,,,OF,Parker Meadows (42615109),Parker Meadows,42615109,OF,2700,MIA@DET 04/12/2026 01:40PM ET,DET,5.42
,,,,,,,,,,,,,,,2B,Jeremiah Jackson (42614948),Jeremiah Jackson,42614948,2B,2700,SF@BAL 04/12/2026 01:35PM ET,BAL,4.75
,,,,,,,,,,,,,,,1B/OF,Jerar Encarnacion (42614968),Jerar Encarnacion,42614968,1B/OF,2700,SF@BAL 04/12/2026 01:35PM ET,SF,2.71
,,,,,,,,,,,,,,,2B/3B,Amed Rosario (42614957),Amed Rosario,42614957,2B/3B,2700,NYY@TB 04/12/2026 01:40PM ET,NYY,7.12
,,,,,,,,,,,,,,,2B/OF,Adam Frazier (42614964),Adam Frazier,42614964,2B/OF,2700,LAA@CIN 04/12/2026 01:40PM ET,LAA,4.5
,,,,,,,,,,,,,,,OF,Rece Hinds (42615114),Rece Hinds,42615114,OF,2700,LAA@CIN 04/12/2026 01:40PM ET,CIN,0
,,,,,,,,,,,,,,,OF,Isaac Collins (42614949),Isaac Collins,42614949,OF,2700,CWS@KC 04/12/2026 02:10PM ET,KC,4.29
,,,,,,,,,,,,,,,OF,Andrew Benintendi (42614959),Andrew Benintendi,42614959,OF,2700,CWS@KC 04/12/2026 02:10PM ET,CWS,2.92
,,,,,,,,,,,,,,,2B/OF,Nick Loftin (42615110),Nick Loftin,42615110,2B/OF,2700,CWS@KC 04/12/2026 02:10PM ET,KC,4.5
,,,,,,,,,,,,,,,OF,Brooks Baldwin (42615113),Brooks Baldwin,42615113,OF,2700,CWS@KC 04/12/2026 02:10PM ET,CWS,0
,,,,,,,,,,,,,,,C,Pedro Pages (42614960),Pedro Pages,42614960,C,2700,BOS@STL 04/12/2026 02:15PM ET,STL,4.2
,,,,,,,,,,,,,,,OF,Luis Matos (42614966),Luis Matos,42614966,OF,2700,WSH@MIL 04/12/2026 02:10PM ET,MIL,1.25
,,,,,,,,,,,,,,,1B,Matt Mervis (42615112),Matt Mervis,42615112,1B,2700,WSH@MIL 04/12/2026 02:10PM ET,WSH,0
,,,,,,,,,,,,,,,3B/OF,Matt Shaw (42614955),Matt Shaw,42614955,3B/OF,2700,PIT@CHC 04/12/2026 02:20PM ET,CHC,5.38
,,,,,,,,,,,,,,,1B/3B,Andy Ibanez (42614950),Andy Ibanez,42614950,1B/3B,2700,ATH@NYM 04/12/2026 01:40PM ET,ATH,2
,,,,,,,,,,,,,,,C,Luis Torrens (42614961),Luis Torrens,42614961,C,2700,ATH@NYM 04/12/2026 01:40PM ET,NYM,4.33
,,,,,,,,,,,,,,,2B/OF,Tyler Fitzgerald (42614980),Tyler Fitzgerald,42614980,2B/OF,2600,MIN@TOR 04/12/2026 01:37PM ET,TOR,0
,,,,,,,,,,,,,,,OF,Wenceel Perez (42614976),Wenceel Perez,42614976,OF,2600,MIA@DET 04/12/2026 01:40PM ET,DET,0
,,,,,,,,,,,,,,,3B,Coby Mayo (42614971),Coby Mayo,42614971,3B,2600,SF@BAL 04/12/2026 01:35PM ET,BAL,4.18
,,,,,,,,,,,,,,,C,Austin Wells (42614970),Austin Wells,42614970,C,2600,NYY@TB 04/12/2026 01:40PM ET,NYY,3.75
,,,,,,,,,,,,,,,C,Hunter Feduccia (42614985),Hunter Feduccia,42614985,C,2600,NYY@TB 04/12/2026 01:40PM ET,TB,2.71
,,,,,,,,,,,,,,,OF,Noelvi Marte (42614983),Noelvi Marte,42614983,OF,2600,LAA@CIN 04/12/2026 01:40PM ET,CIN,2.5
,,,,,,,,,,,,,,,OF,Alek Thomas (42614975),Alek Thomas,42614975,OF,2600,ARI@PHI 04/12/2026 01:35PM ET,ARI,5.42
,,,,,,,,,,,,,,,C,James McCann (42614979),James McCann,42614979,C,2600,ARI@PHI 04/12/2026 01:35PM ET,ARI,2.57
,,,,,,,,,,,,,,,1B,Carlos Santana (42615118),Carlos Santana,42615118,1B,2600,ARI@PHI 04/12/2026 01:35PM ET,ARI,1.75
,,,,,,,,,,,,,,,OF,Lane Thomas (42614972),Lane Thomas,42614972,OF,2600,CWS@KC 04/12/2026 02:10PM ET,KC,2.67
,,,,,,,,,,,,,,,OF/SS,Luisangel Acuna (42614973),Luisangel Acuna,42614973,SS/OF,2600,CWS@KC 04/12/2026 02:10PM ET,CWS,4.85
,,,,,,,,,,,,,,,OF,Everson Pereira (42615117),Everson Pereira,42615117,OF,2600,CWS@KC 04/12/2026 02:10PM ET,CWS,6.2
,,,,,,,,,,,,,,,OF,Nathan Church (42614978),Nathan Church,42614978,OF,2600,BOS@STL 04/12/2026 02:15PM ET,STL,3.38
,,,,,,,,,,,,,,,3B,Caleb Durbin (42614986),Caleb Durbin,42614986,3B,2600,BOS@STL 04/12/2026 02:15PM ET,BOS,3
,,,,,,,,,,,,,,,OF,Brandon Lockridge (42614982),Brandon Lockridge,42614982,OF,2600,WSH@MIL 04/12/2026 02:10PM ET,MIL,5.83
,,,,,,,,,,,,,,,1B/3B,Curtis Mead (42614987),Curtis Mead,42614987,1B/3B,2600,WSH@MIL 04/12/2026 02:10PM ET,WSH,7
,,,,,,,,,,,,,,,C,Joey Bart (42614984),Joey Bart,42614984,C,2600,PIT@CHC 04/12/2026 02:20PM ET,PIT,2.33
,,,,,,,,,,,,,,,3B/SS,Jared Triolo (42615115),Jared Triolo,42615115,3B/SS,2600,PIT@CHC 04/12/2026 02:20PM ET,PIT,4.83
,,,,,,,,,,,,,,,2B,Zack Gelof (42614977),Zack Gelof,42614977,2B,2600,ATH@NYM 04/12/2026 01:40PM ET,ATH,2
,,,,,,,,,,,,,,,OF,Jahmai Jones (42614996),Jahmai Jones,42614996,OF,2500,MIA@DET 04/12/2026 01:40PM ET,DET,0
,,,,,,,,,,,,,,,OF,Dylan Beavers (42614989),Dylan Beavers,42614989,OF,2500,SF@BAL 04/12/2026 01:35PM ET,BAL,6.46
,,,,,,,,,,,,,,,2B,Christian Koss (42614997),Christian Koss,42614997,2B,2500,SF@BAL 04/12/2026 01:35PM ET,SF,1.25
,,,,,,,,,,,,,,,3B,Ryan McMahon (42615001),Ryan McMahon,42615001,3B,2500,NYY@TB 04/12/2026 01:40PM ET,NYY,2.38
,,,,,,,,,,,,,,,C,Travis d'Arnaud (42614992),Travis d'Arnaud,42614992,C,2500,LAA@CIN 04/12/2026 01:40PM ET,LAA,2.33
,,,,,,,,,,,,,,,1B,Nathaniel Lowe (42614995),Nathaniel Lowe,42614995,1B,2500,LAA@CIN 04/12/2026 01:40PM ET,CIN,3.11
,,,,,,,,,,,,,,,SS,Denzer Guzman (42615119),Denzer Guzman,42615119,SS,2500,LAA@CIN 04/12/2026 01:40PM ET,LAA,0
,,,,,,,,,,,,,,,OF,Jorge Barrosa (42615000),Jorge Barrosa,42615000,OF,2500,ARI@PHI 04/12/2026 01:35PM ET,ARI,5.56
,,,,,,,,,,,,,,,1B,Lenyn Sosa (42614991),Lenyn Sosa,42614991,1B,2500,CWS@KC 04/12/2026 02:10PM ET,CWS,2.64
,,,,,,,,,,,,,,,2B,Marcelo Mayer (42614994),Marcelo Mayer,42614994,2B,2500,BOS@STL 04/12/2026 02:15PM ET,BOS,4.85
,,,,,,,,,,,,,,,OF,Michael Conforto (42614990),Michael Conforto,42614990,OF,2500,PIT@CHC 04/12/2026 02:20PM ET,CHC,4.56
,,,,,,,,,,,,,,,C,Austin Wynns (42614993),Austin Wynns,42614993,C,2500,ATH@NYM 04/12/2026 01:40PM ET,ATH,0.75
,,,,,,,,,,,,,,,1B/OF,Jared Young (42614998),Jared Young,42614998,1B/OF,2500,ATH@NYM 04/12/2026 01:40PM ET,NYM,3.4
,,,,,,,,,,,,,,,C,Tyler Heineman (42615005),Tyler Heineman,42615005,C,2400,MIN@TOR 04/12/2026 01:37PM ET,TOR,3.11
,,,,,,,,,,,,,,,SS,Brooks Lee (42615013),Brooks Lee,42615013,SS,2400,MIN@TOR 04/12/2026 01:37PM ET,MIN,5
,,,,,,,,,,,,,,,1B/3B,Graham Pauley (42615015),Graham Pauley,42615015,1B/3B,2400,MIA@DET 04/12/2026 01:40PM ET,MIA,3.67
,,,,,,,,,,,,,,,OF,Leody Taveras (42615003),Leody Taveras,42615003,OF,2400,SF@BAL 04/12/2026 01:35PM ET,BAL,4.2
,,,,,,,,,,,,,,,OF,Randal Grichuk (42615002),Randal Grichuk,42615002,OF,2400,NYY@TB 04/12/2026 01:40PM ET,NYY,0.86
,,,,,,,,,,,,,,,1B/3B,Jeimer Candelario (42615006),Jeimer Candelario,42615006,1B/3B,2400,LAA@CIN 04/12/2026 01:40PM ET,LAA,2.86
,,,,,,,,,,,,,,,OF,Tristan Peters (42615004),Tristan Peters,42615004,OF,2400,CWS@KC 04/12/2026 02:10PM ET,CWS,3.15
,,,,,,,,,,,,,,,2B/3B,Jose Tena (42615008),Jose Tena,42615008,2B/3B,2400,WSH@MIL 04/12/2026 02:10PM ET,WSH,3.44
,,,,,,,,,,,,,,,OF,Blake Perkins (42615012),Blake Perkins,42615012,OF,2400,WSH@MIL 04/12/2026 02:10PM ET,MIL,3.5
,,,,,,,,,,,,,,,C,Henry Davis (42615014),Henry Davis,42615014,C,2400,PIT@CHC 04/12/2026 02:20PM ET,PIT,3.5
,,,,,,,,,,,,,,,2B/3B,Darell Hernaiz (42615010),Darell Hernaiz,42615010,2B/3B,2400,ATH@NYM 04/12/2026 01:40PM ET,ATH,1.12
,,,,,,,,,,,,,,,OF,Myles Straw (42615021),Myles Straw,42615021,OF,2300,MIN@TOR 04/12/2026 01:37PM ET,TOR,2.46
,,,,,,,,,,,,,,,OF,Jonatan Clase (42615120),Jonatan Clase,42615120,OF,2300,MIN@TOR 04/12/2026 01:37PM ET,TOR,0
,,,,,,,,,,,,,,,C,Jake Rogers (42615027),Jake Rogers,42615027,C,2300,MIA@DET 04/12/2026 01:40PM ET,DET,3.25
,,,,,,,,,,,,,,,OF,Austin Slater (42615030),Austin Slater,42615030,OF,2300,MIA@DET 04/12/2026 01:40PM ET,MIA,2.12
,,,,,,,,,,,,,,,2B/SS,Ben Williamson (42615018),Ben Williamson,42615018,2B/SS,2300,NYY@TB 04/12/2026 01:40PM ET,TB,5.85
,,,,,,,,,,,,,,,2B,Oswald Peraza (42615024),Oswald Peraza,42615024,2B,2300,LAA@CIN 04/12/2026 01:40PM ET,LAA,4.15
,,,,,,,,,,,,,,,C,Rafael Marchan (42615025),Rafael Marchan,42615025,C,2300,ARI@PHI 04/12/2026 01:35PM ET,PHI,4.5
,,,,,,,,,,,,,,,1B/OF,Tim Tawa (42615028),Tim Tawa,42615028,1B/OF,2300,ARI@PHI 04/12/2026 01:35PM ET,ARI,2.3
,,,,,,,,,,,,,,,C,Edgar Quero (42615017),Edgar Quero,42615017,C,2300,CWS@KC 04/12/2026 02:10PM ET,CWS,2.36
,,,,,,,,,,,,,,,C,Carlos Narvaez (42615020),Carlos Narvaez,42615020,C,2300,BOS@STL 04/12/2026 02:15PM ET,BOS,3.2
,,,,,,,,,,,,,,,OF/SS,Thomas Saggese (42615022),Thomas Saggese,42615022,SS/OF,2300,BOS@STL 04/12/2026 02:15PM ET,STL,5.1
,,,,,,,,,,,,,,,OF,Nate Eaton (42615122),Nate Eaton,42615122,OF,2300,BOS@STL 04/12/2026 02:15PM ET,BOS,0
,,,,,,,,,,,,,,,C,Drew Millas (42615026),Drew Millas,42615026,C,2300,WSH@MIL 04/12/2026 02:10PM ET,WSH,2.5
,,,,,,,,,,,,,,,OF,Jhostynxon Garcia (42615121),Jhostynxon Garcia,42615121,OF,2300,PIT@CHC 04/12/2026 02:20PM ET,PIT,0
,,,,,,,,,,,,,,,C,Brandon Valenzuela (42615032),Brandon Valenzuela,42615032,C,2200,MIN@TOR 04/12/2026 01:37PM ET,TOR,4
,,,,,,,,,,,,,,,2B/SS,Leo Jimenez (42615049),Leo Jimenez,42615049,2B/SS,2200,MIA@DET 04/12/2026 01:40PM ET,MIA,1.83
,,,,,,,,,,,,,,,2B/3B,Maximo Acosta (42615124),Maximo Acosta,42615124,2B/3B,2200,MIA@DET 04/12/2026 01:40PM ET,MIA,0
,,,,,,,,,,,,,,,C,Daniel Susac (42615043),Daniel Susac,42615043,C,2200,SF@BAL 04/12/2026 01:35PM ET,SF,6.2
,,,,,,,,,,,,,,,C,J.C. Escarra (42615039),J.C. Escarra,42615039,C,2200,NYY@TB 04/12/2026 01:40PM ET,NYY,1
,,,,,,,,,,,,,,,2B/OF,Max Schuemann (42615127),Max Schuemann,42615127,2B/OF,2200,NYY@TB 04/12/2026 01:40PM ET,NYY,0
,,,,,,,,,,,,,,,OF,Dane Myers (42615051),Dane Myers,42615051,OF,2200,LAA@CIN 04/12/2026 01:40PM ET,CIN,2
,,,,,,,,,,,,,,,C,Jose Trevino (42615126),Jose Trevino,42615126,C,2200,LAA@CIN 04/12/2026 01:40PM ET,CIN,1.67
,,,,,,,,,,,,,,,3B/SS,Edmundo Sosa (42615033),Edmundo Sosa,42615033,3B/SS,2200,ARI@PHI 04/12/2026 01:35PM ET,PHI,3
,,,,,,,,,,,,,,,1B,Luken Baker (42615048),Luken Baker,42615048,1B,2200,ARI@PHI 04/12/2026 01:35PM ET,ARI,0
,,,,,,,,,,,,,,,OF,Derek Hill (42615031),Derek Hill,42615031,OF,2200,CWS@KC 04/12/2026 02:10PM ET,CWS,2.82
,,,,,,,,,,,,,,,2B/OF,Michael Massey (42615037),Michael Massey,42615037,2B/OF,2200,CWS@KC 04/12/2026 02:10PM ET,KC,1.6
,,,,,,,,,,,,,,,OF,John Rave (42615123),John Rave,42615123,OF,2200,CWS@KC 04/12/2026 02:10PM ET,KC,0
,,,,,,,,,,,,,,,C,Connor Wong (42615035),Connor Wong,42615035,C,2200,BOS@STL 04/12/2026 02:15PM ET,BOS,5
,,,,,,,,,,,,,,,3B/SS,Andruw Monasterio (42615040),Andruw Monasterio,42615040,3B/SS,2200,BOS@STL 04/12/2026 02:15PM ET,BOS,3
