Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions
5116282767,MLB $25K mini-MAX [150 Entry Max],189703744,$1,,,,,,,,,,,,1. Column A lists all of your contest entries for this draftgroup
5116282768,MLB $25K mini-MAX [150 Entry Max],189703744,$1,,,,,,,,,,,,2. Your current lineup is listed next to each entry (blank for reservations)
5116271371,MLB $20K mini-MAX [150 Entry Max],189703746,$0.50,,,,,,,,,,,,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
5116271372,MLB $20K mini-MAX [150 Entry Max],189703746,$0.50,,,,,,,,,,,,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
5116271373,MLB $20K mini-MAX [150 Entry Max],189703746,$0.50,,,,,,,,,,,,5. For faster processing only include entries you are changing in the file you upload
5116271374,MLB $20K mini-MAX [150 Entry Max],189703746,$0.50,,,,,,,,,,,,
5116271375,MLB $20K mini-MAX [150 Entry Max],189703746,$0.50,,,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,,,,,2B/OF,Zack Gelof (42665084),Zack Gelof,42665084,2B/OF,3000,CWS@ATH 04/17/2026 09:40PM ET,ATH,1
,,,,,,,,,,,,,,,OF,Austin Hays (42665246),Austin Hays,42665246,OF,3000,CWS@ATH 04/17/2026 09:40PM ET,CWS,5.33
,,,,,,,,,,,,,,,SS,Andres Gimenez (42665083),Andres Gimenez,42665083,SS,3000,TOR@ARI 04/17/2026 09:40PM ET,TOR,8
,,,,,,,,,,,,,,,OF,Parker Meadows (42665248),Parker Meadows,42665248,OF,3000,DET@BOS 04/17/2026 07:15PM ET,DET,5.42
,,,,,,,,,,,,,,,OF,Trevor Larnach (42665086),Trevor Larnach,42665086,OF,3000,CIN@MIN 04/17/2026 08:10PM ET,MIN,5.92
,,,,,,,,,,,,,,,3B/SS,Tristan Gray (42665088),Tristan Gray,42665088,3B/SS,3000,CIN@MIN 04/17/2026 08:10PM ET,MIN,7.6
,,,,,,,,,,,,,,,OF,JJ Bleday (42665252),JJ Bleday,42665252,OF,3000,CIN@MIN 04/17/2026 08:10PM ET,CIN,0
,,,,,,,,,,,,,,,1B,Andrew Vaughn (42665250),Andrew Vaughn,42665250,1B,3000,MIL@MIA 04/17/2026 07:10PM ET,MIL,5
,,,,,,,,,,,,,,,2B/3B,Santiago Espinal (42665090),Santiago Espinal,42665090,2B/3B,3000,LAD@COL 04/17/2026 08:40PM ET,LAD,2
,,,,,,,,,,,,,,,OF,Zach Cole (42665247),Zach Cole,42665247,OF,3000,STL@HOU 04/17/2026 08:10PM ET,HOU,0
,,,,,,,,,,,,,,,1B,Joc Pederson (42665082),Joc Pederson,42665082,1B,3000,TEX@SEA 04/17/2026 09:40PM ET,TEX,4
,,,,,,,,,,,,,,,3B,Josh Jung (42665092),Josh Jung,42665092,3B,3000,TEX@SEA 04/17/2026 09:40PM ET,TEX,5.75
,,,,,,,,,,,,,,,SS,Colt Emerson (42665251),Colt Emerson,42665251,SS,3000,TEX@SEA 04/17/2026 09:40PM ET,SEA,0
,,,,,,,,,,,,,,,C,Logan O'Hoppe (42665081),Logan O'Hoppe,42665081,C,3000,SD@LAA 04/17/2026 09:38PM ET,LAA,5.06
,,,,,,,,,,,,,,,3B,Sung-Mun Song (42665249),Sung-Mun Song,42665249,3B,3000,SD@LAA 04/17/2026 09:38PM ET,SD,0
,,,,,,,,,,,,,,,OF,Jac Caglianone (42665087),Jac Caglianone,42665087,OF,3000,KC@NYY 04/17/2026 07:05PM ET,KC,4.94
,,,,,,,,,,,,,,,OF,Jasson Dominguez (42665253),Jasson Dominguez,42665253,OF,3000,KC@NYY 04/17/2026 07:05PM ET,NYY,0
,,,,,,,,,,,,,,,2B/3B,Ernie Clement (42665100),Ernie Clement,42665100,2B/3B,2900,TOR@ARI 04/17/2026 09:40PM ET,TOR,5.67
,,,,,,,,,,,,,,,OF/SS,Javier Baez (42665096),Javier Baez,42665096,SS/OF,2900,DET@BOS 04/17/2026 07:15PM ET,DET,6.21
,,,,,,,,,,,,,,,OF,Spencer Steer (42665104),Spencer Steer,42665104,OF,2900,CIN@MIN 04/17/2026 08:10PM ET,CIN,5.47
,,,,,,,,,,,,,,,OF,Blake Dunn (42665255),Blake Dunn,42665255,OF,2900,CIN@MIN 04/17/2026 08:10PM ET,CIN,0
,,,,,,,,,,,,,,,C,Brett Sullivan (42665093),Brett Sullivan,42665093,C,2900,LAD@COL 04/17/2026 08:40PM ET,COL,3.08
,,,,,,,,,,,,,,,OF,Victor Scott II (42665103),Victor Scott II,42665103,OF,2900,STL@HOU 04/17/2026 08:10PM ET,STL,4.17
,,,,,,,,,,,,,,,OF,Zach Dezenzo (42665254),Zach Dezenzo,42665254,OF,2900,STL@HOU 04/17/2026 08:10PM ET,HOU,0
,,,,,,,,,,,,,,,2B,Cole Young (42665102),Cole Young,42665102,2B,2900,TEX@SEA 04/17/2026 09:40PM ET,SEA,6.5
,,,,,,,,,,,,,,,2B/3B,Oswald Peraza (42665094),Oswald Peraza,42665094,2B/3B,2900,SD@LAA 04/17/2026 09:38PM ET,LAA,7.28
,,,,,,,,,,,,,,,3B/OF,Miguel Andujar (42665098),Miguel Andujar,42665098,3B/OF,2900,SD@LAA 04/17/2026 09:38PM ET,SD,5.77
,,,,,,,,,,,,,,,1B/3B,Andy Ibanez (42665119),Andy Ibanez,42665119,1B/3B,2800,CWS@ATH 04/17/2026 09:40PM ET,ATH,1.75
,,,,,,,,,,,,,,,OF,Alek Thomas (42665108),Alek Thomas,42665108,OF,2800,TOR@ARI 04/17/2026 09:40PM ET,ARI,4.93
,,,,,,,,,,,,,,,OF,Anthony Santander (42665256),Anthony Santander,42665256,OF,2800,TOR@ARI 04/17/2026 09:40PM ET,TOR,0
,,,,,,,,,,,,,,,2B/OF,Zach McKinstry (42665109),Zach McKinstry,42665109,2B/OF,2800,DET@BOS 04/17/2026 07:15PM ET,DET,4.14
,,,,,,,,,,,,,,,2B,Marcelo Mayer (42665111),Marcelo Mayer,42665111,2B,2800,DET@BOS 04/17/2026 07:15PM ET,BOS,4.44
,,,,,,,,,,,,,,,OF,Rece Hinds (42665117),Rece Hinds,42665117,OF,2800,CIN@MIN 04/17/2026 08:10PM ET,CIN,0
,,,,,,,,,,,,,,,3B,Luis Rengifo (42665112),Luis Rengifo,42665112,3B,2800,MIL@MIA 04/17/2026 07:10PM ET,MIL,3.29
,,,,,,,,,,,,,,,OF,Heriberto Hernandez (42665114),Heriberto Hernandez,42665114,OF,2800,MIL@MIA 04/17/2026 07:10PM ET,MIA,4.87
,,,,,,,,,,,,,,,C,Kyle Higashioka (42665116),Kyle Higashioka,42665116,C,2800,TEX@SEA 04/17/2026 09:40PM ET,TEX,6.5
,,,,,,,,,,,,,,,OF,Rob Refsnyder (42665257),Rob Refsnyder,42665257,OF,2800,TEX@SEA 04/17/2026 09:40PM ET,SEA,0.75
,,,,,,,,,,,,,,,2B/OF,Adam Frazier (42665106),Adam Frazier,42665106,2B/OF,2800,SD@LAA 04/17/2026 09:38PM ET,LAA,5.5
,,,,,,,,,,,,,,,OF,Nick Castellanos (42665115),Nick Castellanos,42665115,OF,2800,SD@LAA 04/17/2026 09:38PM ET,SD,3.46
,,,,,,,,,,,,,,,SS,Jose Caballero (42665105),Jose Caballero,42665105,SS,2800,KC@NYY 04/17/2026 07:05PM ET,NYY,7.22
,,,,,,,,,,,,,,,OF,Starling Marte (42665113),Starling Marte,42665113,OF,2800,KC@NYY 04/17/2026 07:05PM ET,KC,3
,,,,,,,,,,,,,,,C,Austin Wells (42665118),Austin Wells,42665118,C,2800,KC@NYY 04/17/2026 07:05PM ET,NYY,4.12
,,,,,,,,,,,,,,,SS,Anthony Volpe (42665258),Anthony Volpe,42665258,SS,2800,KC@NYY 04/17/2026 07:05PM ET,NYY,0
,,,,,,,,,,,,,,,OF,Andrew Benintendi (42665122),Andrew Benintendi,42665122,OF,2700,CWS@ATH 04/17/2026 09:40PM ET,CWS,3.18
,,,,,,,,,,,,,,,C,Aramis Garcia (42665126),Aramis Garcia,42665126,C,2700,TOR@ARI 04/17/2026 09:40PM ET,ARI,0
,,,,,,,,,,,,,,,3B,Caleb Durbin (42665124),Caleb Durbin,42665124,3B,2700,DET@BOS 04/17/2026 07:15PM ET,BOS,3.94
,,,,,,,,,,,,,,,SS,Brooks Lee (42665121),Brooks Lee,42665121,SS,2700,CIN@MIN 04/17/2026 08:10PM ET,MIN,5.88
,,,,,,,,,,,,,,,OF,Will Benson (42665127),Will Benson,42665127,OF,2700,CIN@MIN 04/17/2026 08:10PM ET,CIN,2.27
,,,,,,,,,,,,,,,1B,Connor Norby (42665125),Connor Norby,42665125,1B,2700,MIL@MIA 04/17/2026 07:10PM ET,MIA,6.65
,,,,,,,,,,,,,,,OF,Taylor Trammell (42665123),Taylor Trammell,42665123,OF,2700,STL@HOU 04/17/2026 08:10PM ET,HOU,5
,,,,,,,,,,,,,,,2B/OF,Nick Loftin (42665259),Nick Loftin,42665259,2B/OF,2700,KC@NYY 04/17/2026 07:05PM ET,KC,4.5
,,,,,,,,,,,,,,,OF,Brooks Baldwin (42665261),Brooks Baldwin,42665261,OF,2600,CWS@ATH 04/17/2026 09:40PM ET,CWS,0
,,,,,,,,,,,,,,,2B/OF,Davis Schneider (42665128),Davis Schneider,42665128,2B/OF,2600,TOR@ARI 04/17/2026 09:40PM ET,TOR,5.31
,,,,,,,,,,,,,,,OF,Noelvi Marte (42665262),Noelvi Marte,42665262,OF,2600,CIN@MIN 04/17/2026 08:10PM ET,CIN,2.27
,,,,,,,,,,,,,,,C,Pedro Pages (42665130),Pedro Pages,42665130,C,2600,STL@HOU 04/17/2026 08:10PM ET,STL,4.75
,,,,,,,,,,,,,,,SS,J.P. Crawford (42665131),J.P. Crawford,42665131,SS,2600,TEX@SEA 04/17/2026 09:40PM ET,SEA,5.17
,,,,,,,,,,,,,,,3B/OF,Ezequiel Duran (42665132),Ezequiel Duran,42665132,3B/OF,2600,TEX@SEA 04/17/2026 09:40PM ET,TEX,5.5
,,,,,,,,,,,,,,,3B,Ryan McMahon (42665134),Ryan McMahon,42665134,3B,2600,KC@NYY 04/17/2026 07:05PM ET,NYY,2.29
,,,,,,,,,,,,,,,C,James McCann (42665137),James McCann,42665137,C,2500,TOR@ARI 04/17/2026 09:40PM ET,ARI,4
,,,,,,,,,,,,,,,1B,Carlos Santana (42665265),Carlos Santana,42665265,1B,2500,TOR@ARI 04/17/2026 09:40PM ET,ARI,1.75
,,,,,,,,,,,,,,,2B/OF,Tyler Fitzgerald (42665266),Tyler Fitzgerald,42665266,2B/OF,2500,TOR@ARI 04/17/2026 09:40PM ET,TOR,0
,,,,,,,,,,,,,,,OF,Wenceel Perez (42665140),Wenceel Perez,42665140,OF,2500,DET@BOS 04/17/2026 07:15PM ET,DET,3.2
,,,,,,,,,,,,,,,SS,Joey Ortiz (42665135),Joey Ortiz,42665135,SS,2500,MIL@MIA 04/17/2026 07:10PM ET,MIL,5.57
,,,,,,,,,,,,,,,3B,Graham Pauley (42665139),Graham Pauley,42665139,3B,2500,MIL@MIA 04/17/2026 07:10PM ET,MIA,4.2
,,,,,,,,,,,,,,,1B,Blaine Crim (42665264),Blaine Crim,42665264,1B,2500,LAD@COL 04/17/2026 08:40PM ET,COL,0
,,,,,,,,,,,,,,,OF,Nathan Church (42665142),Nathan Church,42665142,OF,2500,STL@HOU 04/17/2026 08:10PM ET,STL,4.25
,,,,,,,,,,,,,,,OF,Rhylan Thomas (42665268),Rhylan Thomas,42665268,OF,2500,TEX@SEA 04/17/2026 09:40PM ET,SEA,0
,,,,,,,,,,,,,,,2B,Cody Freeman (42665269),Cody Freeman,42665269,2B,2500,TEX@SEA 04/17/2026 09:40PM ET,TEX,0
,,,,,,,,,,,,,,,C,Luis Campusano (42665136),Luis Campusano,42665136,C,2500,SD@LAA 04/17/2026 09:38PM ET,SD,6.6
,,,,,,,,,,,,,,,SS,Denzer Guzman (42665263),Denzer Guzman,42665263,SS,2500,SD@LAA 04/17/2026 09:38PM ET,LAA,0
,,,,,,,,,,,,,,,OF,Isaac Collins (42665138),Isaac Collins,42665138,OF,2500,KC@NYY 04/17/2026 07:05PM ET,KC,4.5
,,,,,,,,,,,,,,,OF,Lane Thomas (42665141),Lane Thomas,42665141,OF,2500,KC@NYY 04/17/2026 07:05PM ET,KC,3.47
,,,,,,,,,,,,,,,OF/SS,Luisangel Acuna (42665147),Luisangel Acuna,42665147,SS/OF,2400,CWS@ATH 04/17/2026 09:40PM ET,CWS,4.06
,,,,,,,,,,,,,,,OF,Nathan Lukes (42665146),Nathan Lukes,42665146,OF,2400,TOR@ARI 04/17/2026 09:40PM ET,TOR,1.38
,,,,,,,,,,,,,,,3B/OF,Jordan Lawlar (42665270),Jordan Lawlar,42665270,3B/OF,2400,TOR@ARI 04/17/2026 09:40PM ET,ARI,7.67
,,,,,,,,,,,,,,,C,Connor Wong (42665150),Connor Wong,42665150,C,2400,DET@BOS 04/17/2026 07:15PM ET,BOS,5.71
,,,,,,,,,,,,,,,OF,Jahmai Jones (42665152),Jahmai Jones,42665152,OF,2400,DET@BOS 04/17/2026 07:15PM ET,DET,0.88
,,,,,,,,,,,,,,,OF,Brandon Lockridge (42665149),Brandon Lockridge,42665149,OF,2400,MIL@MIA 04/17/2026 07:10PM ET,MIL,5.31
,,,,,,,,,,,,,,,2B/3B,Maximo Acosta (42665272),Maximo Acosta,42665272,2B/3B,2400,MIL@MIA 04/17/2026 07:10PM ET,MIA,0
,,,,,,,,,,,,,,,C,Travis d'Arnaud (42665143),Travis d'Arnaud,42665143,C,2400,SD@LAA 04/17/2026 09:38PM ET,LAA,3
,,,,,,,,,,,,,,,1B/2B,Vaughn Grissom (42665144),Vaughn Grissom,42665144,1B/2B,2400,SD@LAA 04/17/2026 09:38PM ET,LAA,7
,,,,,,,,,,,,,,,C,Freddy Fermin (42665151),Freddy Fermin,42665151,C,2400,SD@LAA 04/17/2026 09:38PM ET,SD,3.13
,,,,,,,,,,,,,,,2B/OF,Michael Massey (42665153),Michael Massey,42665153,2B/OF,2400,KC@NYY 04/17/2026 07:05PM ET,KC,1.88
,,,,,,,,,,,,,,,OF,Everson Pereira (42665155),Everson Pereira,42665155,OF,2300,CWS@ATH 04/17/2026 09:40PM ET,CWS,9.71
,,,,,,,,,,,,,,,OF,Tristan Peters (42665161),Tristan Peters,42665161,OF,2300,CWS@ATH 04/17/2026 09:40PM ET,CWS,2.59
,,,,,,,,,,,,,,,OF,Denzel Clarke (42665168),Denzel Clarke,42665168,OF,2300,CWS@ATH 04/17/2026 09:40PM ET,ATH,3.17
,,,,,,,,,,,,,,,1B/2B,Lenyn Sosa (42665156),Lenyn Sosa,42665156,1B/2B,2300,TOR@ARI 04/17/2026 09:40PM ET,TOR,3.33
,,,,,,,,,,,,,,,OF,Jorge Barrosa (42665158),Jorge Barrosa,42665158,OF,2300,TOR@ARI 04/17/2026 09:40PM ET,ARI,5.85
,,,,,,,,,,,,,,,C,Tyler Heineman (42665159),Tyler Heineman,42665159,C,2300,TOR@ARI 04/17/2026 09:40PM ET,TOR,2.73
,,,,,,,,,,,,,,,1B,Tyler Locklear (42665274),Tyler Locklear,42665274,1B,2300,TOR@ARI 04/17/2026 09:40PM ET,ARI,0
,,,,,,,,,,,,,,,C,Carlos Narvaez (42665160),Carlos Narvaez,42665160,C,2300,DET@BOS 04/17/2026 07:15PM ET,BOS,2.67
,,,,,,,,,,,,,,,SS,Trey Sweeney (42665275),Trey Sweeney,42665275,SS,2300,DET@BOS 04/17/2026 07:15PM ET,DET,0
,,,,,,,,,,,,,,,1B,Nathaniel Lowe (42665163),Nathaniel Lowe,42665163,1B,2300,CIN@MIN 04/17/2026 08:10PM ET,CIN,3.4
,,,,,,,,,,,,,,,3B/OF,Ryan Kreidler (42665169),Ryan Kreidler,42665169,3B/OF,2300,CIN@MIN 04/17/2026 08:10PM ET,MIN,11.33
,,,,,,,,,,,,,,,C,Jose Trevino (42665276),Jose Trevino,42665276,C,2300,CIN@MIN 04/17/2026 08:10PM ET,CIN,1.67
,,,,,,,,,,,,,,,OF,Luis Matos (42665162),Luis Matos,42665162,OF,2300,MIL@MIA 04/17/2026 07:10PM ET,MIL,1.83
,,,,,,,,,,,,,,,OF,Austin Slater (42665164),Austin Slater,42665164,OF,2300,MIL@MIA 04/17/2026 07:10PM ET,MIA,2.9
,,,,,,,,,,,,,,,OF/SS,Thomas Saggese (42665166),Thomas Saggese,42665166,SS/OF,2300,STL@HOU 04/17/2026 08:10PM ET,STL,4.08
,,,,,,,,,,,,,,,2B/3B,Shay Whitcomb (42665171),Shay Whitcomb,42665171,2B/3B,2300,STL@HOU 04/17/2026 08:10PM ET,HOU,0.67
,,,,,,,,,,,,,,,3B/SS,Leo Rivas (42665173),Leo Rivas,42665173,3B/SS,2300,TEX@SEA 04/17/2026 09:40PM ET,SEA,4.29
,,,,,,,,,,,,,,,C,Jhonny Pereda (42665277),Jhonny Pereda,42665277,C,2300,TEX@SEA 04/17/2026 09:40PM ET,SEA,0
,,,,,,,,,,,,,,,OF,Bryce Johnson (42665165),Bryce Johnson,42665165,OF,2300,SD@LAA 04/17/2026 09:38PM ET,SD,1.6
,,,,,,,,,,,,,,,C,J.C. Escarra (42665175),J.C. Escarra,42665175,C,2300,KC@NYY 04/17/2026 07:05PM ET,NYY,1.17
,,,,,,,,,,,,,,,OF,Derek Hill (42665179),Derek Hill,42665179,OF,2200,CWS@ATH 04/17/2026 09:40PM ET,CWS,3.13
,,,,,,,,,,,,,,,3B/OF,Tanner Murray (42665180),Tanner Murray,42665180,3B/OF,2200,CWS@ATH 04/17/2026 09:40PM ET,CWS,4.25
,,,,,,,,,,,,,,,C,Austin Wynns (42665186),Austin Wynns,42665186,C,2200,CWS@ATH 04/17/2026 09:40PM ET,ATH,1.43
,,,,,,,,,,,,,,,OF,Myles Straw (42665177),Myles Straw,42665177,OF,2200,TOR@ARI 04/17/2026 09:40PM ET,TOR,2.92
,,,,,,,,,,,,,,,C,Jake Rogers (42665178),Jake Rogers,42665178,C,2200,DET@BOS 04/17/2026 07:15PM ET,DET,3
,,,,,,,,,,,,,,,1B/SS,Andruw Monasterio (42665182),Andruw Monasterio,42665182,1B/SS,2200,DET@BOS 04/17/2026 07:15PM ET,BOS,4.38
,,,,,,,,,,,,,,,3B,Ke'Bryan Hayes (42665190),Ke'Bryan Hayes,42665190,3B,2200,CIN@MIN 04/17/2026 08:10PM ET,CIN,1.12
,,,,,,,,,,,,,,,OF,Blake Perkins (42665187),Blake Perkins,42665187,OF,2200,MIL@MIA 04/17/2026 07:10PM ET,MIL,3.18
,,,,,,,,,,,,,,,SS,Nick Allen (42665184),Nick Allen,42665184,SS,2200,STL@HOU 04/17/2026 08:10PM ET,HOU,2.38
,,,,,,,,,,,,,,,C,Mitch Garver (42665188),Mitch Garver,42665188,C,2200,TEX@SEA 04/17/2026 09:40PM ET,SEA,2.4
,,,,,,,,,,,,,,,OF,Bryce Teodosio (42665176),Bryce Teodosio,42665176,OF,2200,SD@LAA 04/17/2026 09:38PM ET,LAA,1.06
,,,,,,,,,,,,,,,1B,Ty France (42665185),Ty France,42665185,1B,2200,SD@LAA 04/17/2026 09:38PM ET,SD,5.12
,,,,,,,,,,,,,,,OF,Randal Grichuk (42665189),Randal Grichuk,42665189,OF,2200,KC@NYY 04/17/2026 07:05PM ET,NYY,1.54
,,,,,,,,,,,,,,,OF,John Rave (42665278),John Rave,42665278,OF,2200,KC@NYY 04/17/2026 07:05PM ET,KC,0
,,,,,,,,,,,,,,,C,Edgar Quero (42665196),Edgar Quero,42665196,C,2100,CWS@ATH 04/17/2026 09:40PM ET,CWS,2.93
,,,,,,,,,,,,,,,C,Reese McGuire (42665197),Reese McGuire,42665197,C,2100,CWS@ATH 04/17/2026 09:40PM ET,CWS,2
,,,,,,,,,,,,,,,2B/SS,Darell Hernaiz (42665200),Darell Hernaiz,42665200,2B/SS,2100,CWS@ATH 04/17/2026 09:40PM ET,ATH,2.18
,,,,,,,,,,,,,,,C,Brandon Valenzuela (42665191),Brandon Valenzuela,42665191,C,2100,TOR@ARI 04/17/2026 09:40PM ET,TOR,3.22
,,,,,,,,,,,,,,,OF,Tim Tawa (42665192),Tim Tawa,42665192,OF,2100,TOR@ARI 04/17/2026 09:40PM ET,ARI,1.92
,,,,,,,,,,,,,,,OF,Matt Vierling (42665193),Matt Vierling,42665193,OF,2100,DET@BOS 04/17/2026 07:15PM ET,DET,3.54
,,,,,,,,,,,,,,,2B/3B,Isiah Kiner-Falefa (42665194),Isiah Kiner-Falefa,42665194,2B/3B,2100,DET@BOS 04/17/2026 07:15PM ET,BOS,2.75
,,,,,,,,,,,,,,,OF,Dane Myers (42665204),Dane Myers,42665204,OF,2100,CIN@MIN 04/17/2026 08:10PM ET,CIN,1.94
,,,,,,,,,,,,,,,2B/SS,Leo Jimenez (42665198),Leo Jimenez,42665198,2B/SS,2100,MIL@MIA 04/17/2026 07:10PM ET,MIA,1.83
,,,,,,,,,,,,,,,2B/OF,Jose Fermin (42665202),Jose Fermin,42665202,2B/OF,2100,STL@HOU 04/17/2026 08:10PM ET,STL,2.43
,,,,,,,,,,,,,,,OF,Connor Joe (42665205),Connor Joe,42665205,OF,2100,TEX@SEA 04/17/2026 09:40PM ET,SEA,0
,,,,,,,,,,,,,,,OF,Kameron Misner (42665279),Kameron Misner,42665279,OF,2100,KC@NYY 04/17/2026 07:05PM ET,KC,0
,,,,,,,,,,,,,,,2B/3B,Sam Antonacci (42665209),Sam Antonacci,42665209,2B/3B,2000,CWS@ATH 04/17/2026 09:40PM ET,CWS,3.5
,,,,,,,,,,,,,,,3B,Brett Harris (42665288),Brett Harris,42665288,3B,2000,CWS@ATH 04/17/2026 09:40PM ET,ATH,0
,,,,,,,,,,,,,,,OF,Junior Perez (42665298),Junior Perez,42665298,OF,2000,CWS@ATH 04/17/2026 09:40PM ET,ATH,0
,,,,,,,,,,,,,,,OF,Eloy Jimenez (42665206),Eloy Jimenez,42665206,OF,2000,TOR@ARI 04/17/2026 09:40PM ET,TOR,2.67
,,,,,,,,,,,,,,,1B,Luken Baker (42665207),Luken Baker,42665207,1B,2000,TOR@ARI 04/17/2026 09:40PM ET,ARI,1
,,,,,,,,,,,,,,,OF,Jonatan Clase (42665282),Jonatan Clase,42665282,OF,2000,TOR@ARI 04/17/2026 09:40PM ET,TOR,0
,,,,,,,,,,,,,,,1B/3B,Juan Yepez (42665305),Juan Yepez,42665305,1B/3B,2000,TOR@ARI 04/17/2026 09:40PM ET,TOR,0
,,,,,,,,,,,,,,,OF,Nate Eaton (42665280),Nate Eaton,42665280,OF,2000,DET@BOS 04/17/2026 07:15PM ET,BOS,0
,,,,,,,,,,,,,,,C,Eduardo Valencia (42665290),Eduardo Valencia,42665290,C,2000,DET@BOS 04/17/2026 07:15PM ET,DET,0
,,,,,,,,,,,,,,,C,Thayron Liranzo (42665294),Thayron Liranzo,42665294,C,2000,DET@BOS 04/17/2026 07:15PM ET,DET,0
,,,,,,,,,,,,,,,OF,Trei Cruz (42665295),Trei Cruz,42665295,OF,2000,DET@BOS 04/17/2026 07:15PM ET,DET,0
,,,,,,,,,,,,,,,2B,Hao-Yu Lee (42665311),Hao-Yu Lee,42665311,2B,2000,DET@BOS 04/17/2026 07:15PM ET,DET,0
,,,,,,,,,,,,,,,1B,Triston Casas (42665316),Triston Casas,42665316,1B,2000,DET@BOS 04/17/2026 07:15PM ET,BOS,0
,,,,,,,,,,,,,,,2B,Kristian Campbell (42665321),Kristian Campbell,42665321,2B,2000,DET@BOS 04/17/2026 07:15PM ET,BOS,0
,,,,,,,,,,,,,,,2B/OF,Nick Sogard (42665325),Nick Sogard,42665325,2B/OF,2000,DET@BOS 04/17/2026 07:15PM ET,BOS,0
,,,,,,,,,,,,,,,3B,Anthony Seigler (42665329),Anthony Seigler,42665329,3B,2000,DET@BOS 04/17/2026 07:15PM ET,BOS,0
,,,,,,,,,,,,,,,C,Mickey Gasper (42665335),Mickey Gasper,42665335,C,2000,DET@BOS 04/17/2026 07:15PM ET,BOS,0
,,,,,,,,,,,,,,,3B,Jace Jung (42665340),Jace Jung,42665340,3B,2000,DET@BOS 04/17/2026 07:15PM ET,DET,0
,,,,,,,,,,,,,,,2B/SS,Tsung-Che Cheng (42665343),Tsung-Che Cheng,42665343,2B/SS,2000,DET@BOS 04/17/2026 07:15PM ET,BOS,0
,,,,,,,,,,,,,,,OF,James Outman (42665208),James Outman,42665208,OF,2000,CIN@MIN 04/17/2026 08:10PM ET,MIN,1.07
,,,,,,,,,,,,,,,C,P.J. Higgins (42665214),P.J. Higgins,42665214,C,2000,CIN@MIN 04/17/2026 08:10PM ET,CIN,2
,,,,,,,,,,,,,,,1B,Eric Wagaman (42665289),Eric Wagaman,42665289,1B,2000,CIN@MIN 04/17/2026 08:10PM ET,MIN,0
,,,,,,,,,,,,,,,OF,Hendry Mendez (42665291),Hendry Mendez,42665291,OF,2000,CIN@MIN 04/17/2026 08:10PM ET,MIN,0
,,,,,,,,,,,,,,,OF,Emmanuel Rodriguez (42665293),Emmanuel Rodriguez,42665293,OF,2000,CIN@MIN 04/17/2026 08:10PM ET,MIN,0
,,,,,,,,,,,,,,,OF,Hector Rodriguez (42665296),Hector Rodriguez,42665296,OF,2000,CIN@MIN 04/17/2026 08:10PM ET,CIN,0
,,,,,,,,,,,,,,,OF,Gabriel Gonzalez (42665302),Gabriel Gonzalez,42665302,OF,2000,CIN@MIN 04/17/2026 08:10PM ET,MIN,0
,,,,,,,,,,,,,,,SS,Leo Balcazar (42665303),Leo Balcazar,42665303,SS,2000,CIN@MIN 04/17/2026 08:10PM ET,CIN,0
,,,,,,,,,,,,,,,SS,Edwin Arroyo (42665310),Edwin Arroyo,42665310,SS,2000,CIN@MIN 04/17/2026 08:10PM ET,CIN,0
,,,,,,,,,,,,,,,OF,Alan Roden (42665324),Alan Roden,42665324,OF,2000,CIN@MIN 04/17/2026 08:10PM ET,MIN,0
,,,,,,,,,,,,,,,1B,Deyvison De Los Santos (42665213),Deyvison De Los Santos,42665213,1B,2000,MIL@MIA 04/17/2026 07:10PM ET,MIA,2.67
,,,,,,,,,,,,,,,OF,Greg Jones (42665216),Greg Jones,42665216,OF,2000,MIL@MIA 04/17/2026 07:10PM ET,MIL,3
,,,,,,,,,,,,,,,SS,Cooper Pratt (42665301),Cooper Pratt,42665301,SS,2000,MIL@MIA 04/17/2026 07:10PM ET,MIL,0
,,,,,,,,,,,,,,,SS,Jared Serna (42665304),Jared Serna,42665304,SS,2000,MIL@MIA 04/17/2026 07:10PM ET,MIA,0
,,,,,,,,,,,,,,,C,Joe Mack (42665307),Joe Mack,42665307,C,2000,MIL@MIA 04/17/2026 07:10PM ET,MIA,0
,,,,,,,,,,,,,,,OF,Akil Baddoo (42665317),Akil Baddoo,42665317,OF,2000,MIL@MIA 04/17/2026 07:10PM ET,MIL,0
,,,,,,,,,,,,,,,2B/3B,Tyler Black (42665332),Tyler Black,42665332,2B/3B,2000,MIL@MIA 04/17/2026 07:10PM ET,MIL,0
,,,,,,,,,,,,,,,OF,Esteury Ruiz (42665336),Esteury Ruiz,42665336,OF,2000,MIL@MIA 04/17/2026 07:10PM ET,MIA,0
,,,,,,,,,,,,,,,OF,Daniel Johnson (42665339),Daniel Johnson,42665339,OF,2000,MIL@MIA 04/17/2026 07:10PM ET,MIA,0
,,,,,,,,,,,,,,,C,Jeferson Quero (42665348),Jeferson Quero,42665348,C,2000,MIL@MIA 04/17/2026 07:10PM ET,MIL,2
